.Box: 24.9781454025390417,24.9781454025390417,24.9781454025390417
13.545280 21.473370 20.958749 @ 7.971248 C[1,0,0,0.25]
8.586074 20.322546 8.670120 @ 4.349025 C[1,0,0,0.25]
14.457480 2.163225 21.335289 @ 4.778403 C[1,0,0,0.25]
23.347752 21.183837 19.456552 @ 4.408375 C[1,0,0,0.25]
13.679711 21.900940 21.158779 @ 7.800548 C[1,0,0,0.25]
14.354712 21.137934 20.911119 @ 7.593268 C[1,0,0,0.25]
5.715034 20.250805 20.346244 @ 7.032996 C[1,0,0,0.25]
15.932597 20.534639 20.789754 @ 6.817056 C[1,0,0,0.25]
12.564832 21.687650 21.101086 @ 8.425154 C[1,0,0,0.25]
7.712631 21.605937 22.358263 @ 7.962291 C[1,0,0,0.25]
8.771599 -0.376483 22.036042 @ 6.757127 C[1,0,0,0.25]
8.708296 19.602657 20.479538 @ 8.419310 C[1,0,0,0.25]
7.774635 19.991162 20.648800 @ 7.919898 C[1,0,0,0.25]
15.471610 22.719999 21.107137 @ 6.540095 C[1,0,0,0.25]
14.011379 22.303386 21.551555 @ 7.391679 C[1,0,0,0.25]
11.883375 -0.489498 21.354185 @ 7.589078 C[1,0,0,0.25]
9.053197 20.493958 8.960183 @ 4.457124 C[1,0,0,0.25]
14.768171 22.158817 21.387153 @ 7.161325 C[1,0,0,0.25]
14.585253 -0.350717 21.147614 @ 5.748683 C[1,0,0,0.25]
12.584012 21.620164 21.094827 @ 8.409356 C[1,0,0,0.25]
11.059267 13.214564 21.023762 @ 5.346246 C[1,0,0,0.25]
6.278517 1.569027 23.811733 @ 4.519389 C[1,0,0,0.25]
7.370152 19.447706 12.488154 @ 4.218655 C[1,0,0,0.25]
11.561058 9.299843 21.772282 @ 4.563629 C[1,0,0,0.25]
12.096915 0.621648 21.382075 @ 7.004719 C[1,0,0,0.25]
26.977641 21.553231 21.668657 @ 5.885350 C[1,0,0,0.25]
7.123513 12.571806 22.073743 @ 3.233853 C[1,0,0,0.25]
10.891530 -2.982840 22.075454 @ 8.892347 C[1,0,0,0.25]
11.218919 22.216475 2.988316 @ 6.193171 C[1,0,0,0.25]
11.488652 2.233906 21.521734 @ 6.814867 C[1,0,0,0.25]
15.234600 22.554208 -2.300914 @ 5.962995 C[1,0,0,0.25]
12.910039 20.180406 -3.413595 @ 7.752628 C[1,0,0,0.25]
9.670403 20.021060 17.341156 @ 6.839359 C[1,0,0,0.25]
18.622109 21.709618 21.448154 @ 5.990764 C[1,0,0,0.25]
13.043034 -0.717532 21.231312 @ 6.959124 C[1,0,0,0.25]
10.701990 20.641777 13.413001 @ 5.426805 C[1,0,0,0.25]
2.153030 -0.989053 -1.170952 @ 3.956079 C[1,0,0,0.25]
11.477488 9.682129 21.728968 @ 4.583322 C[1,0,0,0.25]
9.691614 3.103682 20.646451 @ 5.148701 C[1,0,0,0.25]
10.907241 21.907120 1.690252 @ 6.730509 C[1,0,0,0.25]
10.575459 20.700750 21.753871 @ 9.208741 C[1,0,0,0.25]
11.762048 20.436882 21.651609 @ 8.421656 C[1,0,0,0.25]
8.960729 12.562664 21.371668 @ 3.950936 C[1,0,0,0.25]
7.680433 21.311831 -0.728352 @ 7.156207 C[1,0,0,0.25]
10.905531 21.009645 21.597320 @ 9.086003 C[1,0,0,0.25]
11.774060 21.470587 15.417244 @ 5.882522 C[1,0,0,0.25]
11.774489 2.544106 21.748771 @ 6.573232 C[1,0,0,0.25]
11.329282 -2.682531 -3.189694 @ 8.827006 C[1,0,0,0.25]
8.012087 -2.692594 -2.274667 @ 7.855209 C[1,0,0,0.25]
9.637735 20.219289 10.690281 @ 4.636962 C[1,0,0,0.25]
11.963529 20.055672 21.797883 @ 8.182877 C[1,0,0,0.25]
1.115743 21.389331 21.661147 @ 5.748735 C[1,0,0,0.25]
9.372976 19.717976 20.837970 @ 8.778818 C[1,0,0,0.25]
6.374176 20.904639 2.266371 @ 4.935869 C[1,0,0,0.25]
4.609528 20.962093 21.070493 @ 6.450527 C[1,0,0,0.25]
11.086021 12.519621 21.038725 @ 5.131412 C[1,0,0,0.25]
9.802275 21.549418 5.536286 @ 5.310884 C[1,0,0,0.25]
10.462684 19.969508 21.710502 @ 8.816026 C[1,0,0,0.25]
11.167087 -2.672534 -3.023387 @ 8.831260 C[1,0,0,0.25]
12.222055 4.056186 21.992339 @ 5.849627 C[1,0,0,0.25]
12.597256 -3.242203 21.124303 @ 8.395111 C[1,0,0,0.25]
23.061920 21.701798 21.467190 @ 5.254388 C[1,0,0,0.25]
28.215188 20.855916 20.767772 @ 6.122905 C[1,0,0,0.25]
10.084598 20.551415 22.006857 @ 9.158428 C[1,0,0,0.25]
9.297846 17.772861 21.339208 @ 7.431797 C[1,0,0,0.25]
12.799234 21.616292 21.055079 @ 8.314699 C[1,0,0,0.25]
19.542694 20.168702 20.514208 @ 5.107260 C[1,0,0,0.25]
8.899509 -0.652773 22.056452 @ 6.917554 C[1,0,0,0.25]
13.511038 21.492119 20.960843 @ 7.989398 C[1,0,0,0.25]
14.161573 20.780478 21.054396 @ 7.525841 C[1,0,0,0.25]
10.323680 20.760395 22.028936 @ 9.225212 C[1,0,0,0.25]
18.266883 22.127468 -1.579373 @ 4.393512 C[1,0,0,0.25]
9.940756 20.018487 21.488910 @ 9.017576 C[1,0,0,0.25]
12.659784 8.769167 21.347052 @ 4.209752 C[1,0,0,0.25]
12.261131 22.300741 6.843845 @ 4.433948 C[1,0,0,0.25]
8.983211 19.393573 19.518957 @ 8.136750 C[1,0,0,0.25]
15.819550 20.676295 20.419053 @ 6.620320 C[1,0,0,0.25]
14.931381 23.196889 -0.478090 @ 4.974107 C[1,0,0,0.25]
7.617870 12.101619 21.695618 @ 3.365615 C[1,0,0,0.25]
45.724576 21.426943 21.405057 @ 5.432489 C[1,0,0,0.25]
12.689045 19.823284 21.777255 @ 7.736717 C[1,0,0,0.25]
6.000134 19.123382 14.782327 @ 4.470793 C[1,0,0,0.25]
11.883749 7.930933 21.593924 @ 4.638702 C[1,0,0,0.25]
9.646869 19.565171 -1.834271 @ 7.942462 C[1,0,0,0.25]
26.473570 21.455744 21.435345 @ 5.941513 C[1,0,0,0.25]
15.069468 1.832766 21.229849 @ 4.479427 C[1,0,0,0.25]
12.841331 3.072400 21.927797 @ 5.684936 C[1,0,0,0.25]
15.122906 21.419146 11.883725 @ 2.300422 C[1,0,0,0.25]
11.051621 21.788962 7.815268 @ 5.054948 C[1,0,0,0.25]
25.975952 21.323533 -3.213321 @ 5.628524 C[1,0,0,0.25]
17.990153 21.391741 21.422426 @ 6.221464 C[1,0,0,0.25]
7.399727 20.493485 21.074694 @ 7.706003 C[1,0,0,0.25]
18.064800 21.169799 21.837646 @ 5.881265 C[1,0,0,0.25]
2.320337 -1.852048 23.303010 @ 4.739750 C[1,0,0,0.25]
17.977622 22.632960 21.314947 @ 5.672276 C[1,0,0,0.25]
5.531378 20.954980 2.690169 @ 4.112030 C[1,0,0,0.25]
27.363879 22.405059 22.439693 @ 5.390736 C[1,0,0,0.25]
15.811467 21.698770 21.284638 @ 6.801318 C[1,0,0,0.25]
9.257445 20.963968 -1.107216 @ 8.156213 C[1,0,0,0.25]
11.869848 4.412450 21.260649 @ 5.690241 C[1,0,0,0.25]
11.770631 21.804622 21.138316 @ 8.829774 C[1,0,0,0.25]
6.022825 20.248998 20.382185 @ 7.178243 C[1,0,0,0.25]
10.536830 21.729180 6.730212 @ 5.183376 C[1,0,0,0.25]
13.438216 18.967985 -1.854402 @ 6.351278 C[1,0,0,0.25]
11.694787 -1.035266 21.337896 @ 7.969537 C[1,0,0,0.25]
11.221221 -2.639666 -3.062480 @ 8.823714 C[1,0,0,0.25]
11.352976 14.287170 21.348084 @ 5.755951 C[1,0,0,0.25]
7.283067 -0.915112 -2.090774 @ 6.473206 C[1,0,0,0.25]
10.772115 20.847004 15.114423 @ 5.995763 C[1,0,0,0.25]
10.796603 -0.863384 21.686133 @ 7.737860 C[1,0,0,0.25]
11.540890 1.084434 21.499033 @ 7.160846 C[1,0,0,0.25]
10.088817 20.925562 -2.633255 @ 9.223653 C[1,0,0,0.25]
12.321302 -3.096430 21.209851 @ 8.517910 C[1,0,0,0.25]
10.945735 21.101431 12.722597 @ 5.156634 C[1,0,0,0.25]
8.387963 19.568374 20.202397 @ 8.193919 C[1,0,0,0.25]
9.069762 19.424785 20.189113 @ 8.489778 C[1,0,0,0.25]
13.884906 -1.427184 21.116443 @ 6.826869 C[1,0,0,0.25]
11.670705 0.844122 21.385416 @ 7.213898 C[1,0,0,0.25]
7.419713 20.993969 0.727818 @ 6.233401 C[1,0,0,0.25]
9.333142 19.530010 20.752221 @ 8.718209 C[1,0,0,0.25]
11.034345 21.176629 21.478825 @ 9.026540 C[1,0,0,0.25]
24.362292 21.683602 21.669413 @ 5.380930 C[1,0,0,0.25]
10.859492 16.301072 -3.689229 @ 6.733298 C[1,0,0,0.25]
9.627865 19.898033 21.108023 @ 8.906087 C[1,0,0,0.25]
11.382167 5.250985 22.203783 @ 5.161479 C[1,0,0,0.25]
18.204002 21.807072 -2.213388 @ 5.048916 C[1,0,0,0.25]
14.825273 17.688788 21.322421 @ 5.588373 C[1,0,0,0.25]
23.696049 21.747655 21.471425 @ 5.344175 C[1,0,0,0.25]
10.904548 21.076957 12.654652 @ 5.151158 C[1,0,0,0.25]
8.705481 -1.207973 22.204378 @ 7.139844 C[1,0,0,0.25]
27.082794 21.815342 -3.068584 @ 5.741671 C[1,0,0,0.25]
13.725073 18.146268 21.727761 @ 6.392591 C[1,0,0,0.25]
12.546188 21.865802 12.266448 @ 4.232953 C[1,0,0,0.25]
12.374976 21.717358 20.830992 @ 8.344389 C[1,0,0,0.25]
9.173405 19.535330 20.487130 @ 8.649560 C[1,0,0,0.25]
11.179984 4.584360 -2.572609 @ 5.458368 C[1,0,0,0.25]
1.908659 -2.283486 21.878520 @ 4.972682 C[1,0,0,0.25]
13.046615 22.053752 21.264650 @ 8.079468 C[1,0,0,0.25]
7.745673 19.629785 10.931667 @ 3.977111 C[1,0,0,0.25]
6.188988 19.664712 19.684736 @ 6.977989 C[1,0,0,0.25]
5.780907 19.555998 19.615220 @ 6.694359 C[1,0,0,0.25]
7.506197 20.092102 20.675489 @ 7.789642 C[1,0,0,0.25]
6.644126 16.375785 22.121729 @ 4.836177 C[1,0,0,0.25]
9.941347 16.856619 20.769053 @ 7.186695 C[1,0,0,0.25]
3.811319 22.954571 -1.582468 @ 5.411316 C[1,0,0,0.25]
14.768578 23.064706 -1.119513 @ 5.444932 C[1,0,0,0.25]
2.240383 21.352261 21.345160 @ 5.938236 C[1,0,0,0.25]
9.470317 21.324131 3.289265 @ 5.865527 C[1,0,0,0.25]
9.431755 19.349062 20.883474 @ 8.650600 C[1,0,0,0.25]
13.222956 21.541735 -3.979896 @ 8.115359 C[1,0,0,0.25]
10.305906 20.703360 21.980141 @ 9.219091 C[1,0,0,0.25]
9.564669 20.619774 21.859264 @ 8.852343 C[1,0,0,0.25]
10.799470 21.105890 21.726446 @ 9.082737 C[1,0,0,0.25]
7.243120 20.679769 2.622860 @ 5.343806 C[1,0,0,0.25]
7.965403 -3.184750 -2.304175 @ 8.123491 C[1,0,0,0.25]
11.807128 21.752117 -3.777144 @ 8.828934 C[1,0,0,0.25]
8.423138 20.979447 21.902830 @ 8.216484 C[1,0,0,0.25]
11.765029 12.781814 21.673366 @ 5.178983 C[1,0,0,0.25]
9.876387 17.057464 18.608882 @ 6.242461 C[1,0,0,0.25]
8.690746 12.337701 21.468359 @ 3.729847 C[1,0,0,0.25]
6.573531 18.813716 15.908367 @ 5.367429 C[1,0,0,0.25]
7.145363 20.187503 20.671109 @ 7.632828 C[1,0,0,0.25]
11.776655 -1.385656 21.329359 @ 8.101868 C[1,0,0,0.25]
10.796606 20.979625 12.192131 @ 5.032529 C[1,0,0,0.25]
8.958224 16.300583 21.398179 @ 6.185111 C[1,0,0,0.25]
11.434490 13.640923 21.378564 @ 5.478675 C[1,0,0,0.25]
9.671649 19.004841 -3.722124 @ 8.516699 C[1,0,0,0.25]
7.401722 18.488870 -24.630826 @ 5.051125 C[1,0,0,0.25]
16.319138 22.545762 -1.393129 @ 4.797408 C[1,0,0,0.25]
14.124504 -1.510798 21.094637 @ 6.739165 C[1,0,0,0.25]
13.953065 21.390790 20.543703 @ 7.530513 C[1,0,0,0.25]
8.492628 17.441280 21.887821 @ 6.789081 C[1,0,0,0.25]
16.381523 -1.864050 21.142117 @ 5.869935 C[1,0,0,0.25]
14.832415 19.863142 21.362788 @ 6.962202 C[1,0,0,0.25]
9.089079 21.419456 22.583543 @ 8.672543 C[1,0,0,0.25]
4.373854 21.286866 23.633435 @ 5.380994 C[1,0,0,0.25]
15.792430 -2.126708 22.082612 @ 5.857626 C[1,0,0,0.25]
11.843284 12.164161 21.764942 @ 5.019785 C[1,0,0,0.25]
8.024796 19.613706 12.432605 @ 4.300196 C[1,0,0,0.25]
12.724615 -3.170064 19.043699 @ 7.119361 C[1,0,0,0.25]
13.517953 21.709825 21.070056 @ 7.925076 C[1,0,0,0.25]
12.320397 21.623889 9.354188 @ 4.139700 C[1,0,0,0.25]
26.613083 22.237197 -2.624861 @ 5.205415 C[1,0,0,0.25]
24.569885 21.698397 21.147707 @ 5.493738 C[1,0,0,0.25]
23.273258 21.717131 21.461296 @ 5.279274 C[1,0,0,0.25]
1.579595 21.390513 21.343249 @ 5.945087 C[1,0,0,0.25]
8.740306 20.251334 8.946668 @ 4.411788 C[1,0,0,0.25]
12.618590 0.893290 21.378672 @ 6.577079 C[1,0,0,0.25]
8.259060 -1.276498 22.314067 @ 7.085027 C[1,0,0,0.25]
11.772431 3.855791 21.528220 @ 6.024165 C[1,0,0,0.25]
11.082606 16.278758 21.446212 @ 6.696148 C[1,0,0,0.25]
16.521729 21.063186 21.175908 @ 6.650401 C[1,0,0,0.25]
13.351151 5.018190 22.233102 @ 4.722649 C[1,0,0,0.25]
4.362516 -3.810184 21.290219 @ 6.356789 C[1,0,0,0.25]
14.189912 18.558689 21.646630 @ 6.437348 C[1,0,0,0.25]
5.995222 -1.556979 23.104343 @ 6.148328 C[1,0,0,0.25]
7.669082 19.882726 9.782493 @ 3.836164 C[1,0,0,0.25]
13.363250 21.573175 21.008126 @ 8.037265 C[1,0,0,0.25]
11.624057 19.933776 21.920044 @ 8.335809 C[1,0,0,0.25]
3.362856 -2.190094 22.887711 @ 5.514952 C[1,0,0,0.25]
15.263042 20.525379 20.966386 @ 7.155316 C[1,0,0,0.25]
17.880686 21.312120 21.347577 @ 6.218914 C[1,0,0,0.25]
13.039389 19.030938 -1.828495 @ 6.584495 C[1,0,0,0.25]
4.568075 22.748727 23.246093 @ 5.979023 C[1,0,0,0.25]
3.857274 23.001605 -0.855525 @ 4.932409 C[1,0,0,0.25]
12.320511 21.972497 17.671928 @ 6.690880 C[1,0,0,0.25]
15.022185 21.108208 20.990285 @ 7.251108 C[1,0,0,0.25]
11.367347 2.821526 21.185332 @ 6.397687 C[1,0,0,0.25]
10.102374 20.849866 -2.711170 @ 9.222067 C[1,0,0,0.25]
13.818865 21.552244 20.977774 @ 7.829665 C[1,0,0,0.25]
11.890662 22.053235 11.013890 @ 4.669858 C[1,0,0,0.25]
15.279219 22.092897 21.336643 @ 6.997562 C[1,0,0,0.25]
14.766003 21.513167 12.790009 @ 2.803269 C[1,0,0,0.25]
16.562776 15.130381 20.186000 @ 3.377272 C[1,0,0,0.25]
11.397864 0.302396 21.587432 @ 7.437246 C[1,0,0,0.25]
10.768541 -1.374662 21.789908 @ 7.956421 C[1,0,0,0.25]
23.107742 21.665688 21.357511 @ 5.234999 C[1,0,0,0.25]
7.622315 20.707909 3.511648 @ 5.232664 C[1,0,0,0.25]
10.818437 20.953346 -3.347098 @ 9.122863 C[1,0,0,0.25]
12.028120 4.252269 21.912146 @ 5.888634 C[1,0,0,0.25]
16.383197 20.892955 21.065399 @ 6.705224 C[1,0,0,0.25]
11.269583 22.489638 21.843963 @ 8.739007 C[1,0,0,0.25]
14.052068 21.173760 16.183603 @ 4.864383 C[1,0,0,0.25]
10.525594 20.755515 -3.153360 @ 9.201677 C[1,0,0,0.25]
9.007143 21.296413 22.416665 @ 8.600403 C[1,0,0,0.25]
11.428780 21.733374 11.436583 @ 4.817185 C[1,0,0,0.25]
12.540788 -3.315942 21.090278 @ 8.444566 C[1,0,0,0.25]
8.588389 19.840039 -0.344606 @ 6.837364 C[1,0,0,0.25]
3.759788 19.807521 19.904677 @ 5.738724 C[1,0,0,0.25]
13.479872 21.631866 19.425703 @ 7.008233 C[1,0,0,0.25]
13.971210 0.961189 21.174630 @ 5.580726 C[1,0,0,0.25]
17.392110 20.438045 20.412138 @ 6.075203 C[1,0,0,0.25]
15.630134 20.654166 20.826945 @ 7.010198 C[1,0,0,0.25]
5.854279 21.389906 23.992605 @ 6.184767 C[1,0,0,0.25]
4.458157 20.141913 0.187727 @ 4.201065 C[1,0,0,0.25]
12.115386 21.773684 16.585030 @ 6.216263 C[1,0,0,0.25]
9.615587 20.153966 18.869434 @ 7.647958 C[1,0,0,0.25]
11.709797 4.306939 21.992139 @ 5.839387 C[1,0,0,0.25]
10.078032 20.849112 22.260106 @ 9.206641 C[1,0,0,0.25]
8.493953 19.676677 20.529014 @ 8.313940 C[1,0,0,0.25]
14.645273 3.068594 21.529559 @ 4.319721 C[1,0,0,0.25]
10.225192 20.166035 13.487129 @ 5.390390 C[1,0,0,0.25]
11.887427 3.666942 21.959380 @ 6.214143 C[1,0,0,0.25]
12.888241 14.784885 21.767974 @ 5.251581 C[1,0,0,0.25]
11.630061 2.209570 21.646968 @ 6.776478 C[1,0,0,0.25]
9.276713 4.640722 22.784400 @ 4.512531 C[1,0,0,0.25]
9.220860 15.078609 20.390595 @ 5.538408 C[1,0,0,0.25]
11.131694 12.386719 21.071559 @ 5.100353 C[1,0,0,0.25]
11.891485 21.996170 11.577378 @ 4.699836 C[1,0,0,0.25]
15.235823 20.417986 21.023206 @ 7.109848 C[1,0,0,0.25]
8.011419 -2.669549 -2.273137 @ 7.842253 C[1,0,0,0.25]
12.418027 7.336497 21.647351 @ 4.618057 C[1,0,0,0.25]
8.058411 20.504593 21.283674 @ 8.005900 C[1,0,0,0.25]
11.555731 0.504052 21.464247 @ 7.344529 C[1,0,0,0.25]
11.220697 21.380453 12.526917 @ 5.027984 C[1,0,0,0.25]
5.226527 22.524158 23.211889 @ 6.438341 C[1,0,0,0.25]
11.681261 -2.382802 21.412617 @ 8.666084 C[1,0,0,0.25]
11.940495 22.030810 11.118705 @ 4.628609 C[1,0,0,0.25]
13.899959 21.368705 -4.054368 @ 7.813572 C[1,0,0,0.25]
16.617206 20.881293 21.314721 @ 6.482210 C[1,0,0,0.25]
8.906265 19.798187 12.133839 @ 4.502333 C[1,0,0,0.25]
12.584267 3.736641 21.957815 @ 5.664952 C[1,0,0,0.25]
11.690873 -3.148094 12.515512 @ 4.927267 C[1,0,0,0.25]
14.190273 7.108573 23.509724 @ 3.188140 C[1,0,0,0.25]
11.650125 -1.807138 21.344770 @ 8.393314 C[1,0,0,0.25]
12.355466 21.805928 19.855031 @ 7.747305 C[1,0,0,0.25]
9.641297 18.129927 20.737310 @ 7.848198 C[1,0,0,0.25]
11.716325 0.451944 21.375592 @ 7.313259 C[1,0,0,0.25]
6.512111 19.285633 10.107371 @ 3.126737 C[1,0,0,0.25]
9.098382 19.870669 12.713885 @ 4.660126 C[1,0,0,0.25]
10.826082 21.730982 6.557088 @ 5.188692 C[1,0,0,0.25]
7.000670 21.255672 21.769922 @ 7.575868 C[1,0,0,0.25]
22.311703 -3.340903 21.492421 @ 5.230099 C[1,0,0,0.25]
8.686238 19.631680 20.536381 @ 8.418958 C[1,0,0,0.25]
31.042724 20.179997 20.335065 @ 7.197064 C[1,0,0,0.25]
11.610258 -3.197077 21.252543 @ 8.924174 C[1,0,0,0.25]
8.408682 21.502833 22.457308 @ 8.300589 C[1,0,0,0.25]
18.272735 21.567444 -2.734295 @ 5.556665 C[1,0,0,0.25]
9.936831 21.020334 22.402283 @ 9.137386 C[1,0,0,0.25]
22.185655 21.512886 21.269296 @ 5.152970 C[1,0,0,0.25]
14.020599 21.179365 16.170330 @ 4.873268 C[1,0,0,0.25]
18.710730 -0.401721 20.950169 @ 4.011114 C[1,0,0,0.25]
14.049522 -0.249139 21.136123 @ 6.055113 C[1,0,0,0.25]
25.094772 21.671221 21.126794 @ 5.567502 C[1,0,0,0.25]
10.937224 21.092170 21.580928 @ 9.079778 C[1,0,0,0.25]
24.967276 21.658799 20.795776 @ 5.395532 C[1,0,0,0.25]
12.946400 21.591373 21.028518 @ 8.239058 C[1,0,0,0.25]
10.794226 20.687669 -3.261888 @ 9.070496 C[1,0,0,0.25]
11.529787 21.621868 12.923350 @ 5.049879 C[1,0,0,0.25]
13.535369 -3.421753 20.991963 @ 7.959205 C[1,0,0,0.25]
12.151348 9.228001 21.446407 @ 4.669881 C[1,0,0,0.25]
18.624018 19.836287 -1.434393 @ 4.217399 C[1,0,0,0.25]
13.911149 -0.869002 21.112739 @ 6.487545 C[1,0,0,0.25]
8.561614 19.433851 16.813331 @ 6.214867 C[1,0,0,0.25]
9.821674 -0.023638 21.735073 @ 6.970836 C[1,0,0,0.25]
11.647698 21.793798 21.221073 @ 8.924143 C[1,0,0,0.25]
10.094074 20.287268 -3.314822 @ 9.180390 C[1,0,0,0.25]
13.726050 21.455655 20.901597 @ 7.880398 C[1,0,0,0.25]
11.343249 21.857132 6.839574 @ 5.025182 C[1,0,0,0.25]
18.028247 20.422430 20.168718 @ 5.725132 C[1,0,0,0.25]
10.087000 20.344129 20.944825 @ 8.721792 C[1,0,0,0.25]
13.060484 -2.663760 21.394327 @ 8.023153 C[1,0,0,0.25]
11.595819 -3.240331 21.245428 @ 8.932617 C[1,0,0,0.25]
17.628786 20.961746 20.986990 @ 6.154449 C[1,0,0,0.25]
4.172733 -0.512920 -0.011919 @ 3.757886 C[1,0,0,0.25]
8.567192 21.427625 -1.806985 @ 8.116870 C[1,0,0,0.25]
7.482983 21.158874 21.809920 @ 7.769092 C[1,0,0,0.25]
17.315685 19.261431 -1.412448 @ 4.264983 C[1,0,0,0.25]
4.605662 21.339648 21.618586 @ 6.391257 C[1,0,0,0.25]
17.595828 21.331443 21.404187 @ 6.333938 C[1,0,0,0.25]
10.430580 20.670071 15.481893 @ 6.159068 C[1,0,0,0.25]
12.258914 12.345732 22.135119 @ 5.104772 C[1,0,0,0.25]
13.900659 -1.282763 21.098294 @ 6.739255 C[1,0,0,0.25]
8.802650 17.845515 21.697253 @ 7.238784 C[1,0,0,0.25]
13.757087 21.442653 20.927703 @ 7.887581 C[1,0,0,0.25]
9.054384 21.058317 -1.196205 @ 8.077047 C[1,0,0,0.25]
12.991443 21.257146 21.129496 @ 8.101378 C[1,0,0,0.25]
14.871167 20.868990 20.894311 @ 7.377547 C[1,0,0,0.25]
11.415891 -3.367211 21.361609 @ 8.951672 C[1,0,0,0.25]
10.599807 20.455291 13.565636 @ 5.507937 C[1,0,0,0.25]
11.647267 -3.232726 12.940816 @ 5.023396 C[1,0,0,0.25]
12.274363 10.717793 21.756705 @ 4.596272 C[1,0,0,0.25]
11.490496 16.759194 21.627993 @ 6.714931 C[1,0,0,0.25]
12.540692 22.555058 22.182511 @ 7.796826 C[1,0,0,0.25]
11.500019 -1.432311 2.228238 @ 5.801661 C[1,0,0,0.25]
10.653582 -1.062332 21.755181 @ 7.757600 C[1,0,0,0.25]
6.634596 17.806386 19.826298 @ 5.801082 C[1,0,0,0.25]
42.951591 21.381072 21.413015 @ 6.221924 C[1,0,0,0.25]
43.754291 21.523538 21.473101 @ 6.071836 C[1,0,0,0.25]
15.169670 20.794809 20.259724 @ 6.819597 C[1,0,0,0.25]
8.792397 19.984512 9.781166 @ 4.388950 C[1,0,0,0.25]
15.775833 22.927159 -0.671745 @ 4.575009 C[1,0,0,0.25]
15.023222 22.282214 21.697995 @ 6.815335 C[1,0,0,0.25]
4.656107 21.711708 22.279092 @ 6.362329 C[1,0,0,0.25]
14.932020 22.330977 21.203189 @ 7.032928 C[1,0,0,0.25]
9.066886 21.211352 5.198527 @ 5.290670 C[1,0,0,0.25]
10.829090 21.825107 1.368230 @ 6.896915 C[1,0,0,0.25]
16.256342 23.035800 0.079359 @ 3.894496 C[1,0,0,0.25]
3.672577 20.140362 20.397360 @ 6.053803 C[1,0,0,0.25]
16.607343 20.956147 21.108422 @ 6.612361 C[1,0,0,0.25]
8.344517 19.737674 13.569925 @ 4.663694 C[1,0,0,0.25]
10.142152 1.581431 21.615755 @ 6.470705 C[1,0,0,0.25]
5.278979 21.975201 22.821421 @ 6.643470 C[1,0,0,0.25]
6.741621 21.668428 -1.061547 @ 6.916157 C[1,0,0,0.25]
9.669743 1.582749 21.640816 @ 6.326971 C[1,0,0,0.25]
9.767247 -3.053162 -2.647768 @ 8.520753 C[1,0,0,0.25]
4.186571 22.858472 0.954524 @ 4.010225 C[1,0,0,0.25]
8.955192 19.485487 20.236436 @ 8.478047 C[1,0,0,0.25]
9.065471 19.476117 20.243056 @ 8.531141 C[1,0,0,0.25]
9.277492 20.825204 7.987069 @ 4.548884 C[1,0,0,0.25]
10.255731 -0.142948 21.664345 @ 7.198983 C[1,0,0,0.25]
10.085127 20.549702 22.002597 @ 9.159672 C[1,0,0,0.25]
15.149112 20.734125 20.888646 @ 7.274336 C[1,0,0,0.25]
1.777221 21.476774 21.505785 @ 5.912184 C[1,0,0,0.25]
7.087261 20.267614 20.737670 @ 7.601214 C[1,0,0,0.25]
11.321193 21.809276 5.672466 @ 5.279371 C[1,0,0,0.25]
26.254259 21.469121 21.520060 @ 5.910598 C[1,0,0,0.25]
12.107069 12.900443 -3.008216 @ 5.231521 C[1,0,0,0.25]
9.453779 0.120636 -3.190535 @ 6.779322 C[1,0,0,0.25]
24.414288 21.704012 21.228657 @ 5.462598 C[1,0,0,0.25]
12.722584 21.828325 13.245620 @ 4.369336 C[1,0,0,0.25]
21.845197 21.595639 -3.491908 @ 5.263945 C[1,0,0,0.25]
15.149096 22.733781 20.988685 @ 6.637378 C[1,0,0,0.25]
11.067759 1.732070 21.561428 @ 6.790239 C[1,0,0,0.25]
31.156624 20.069955 20.252008 @ 7.221559 C[1,0,0,0.25]
23.391679 -2.245189 21.173112 @ 4.564939 C[1,0,0,0.25]
15.565715 20.677425 20.925377 @ 7.101057 C[1,0,0,0.25]
24.508994 21.677896 21.495623 @ 5.426251 C[1,0,0,0.25]
44.600310 21.333792 21.334233 @ 5.766641 C[1,0,0,0.25]
14.785731 23.057392 -1.126217 @ 5.437598 C[1,0,0,0.25]
12.133117 21.877121 19.535528 @ 7.677989 C[1,0,0,0.25]
9.065549 19.379290 20.145082 @ 8.448978 C[1,0,0,0.25]
9.266303 19.773018 19.271615 @ 7.942103 C[1,0,0,0.25]
9.539652 18.115249 20.422836 @ 7.748236 C[1,0,0,0.25]
11.222454 12.596566 21.153921 @ 5.143884 C[1,0,0,0.25]
9.009132 19.443493 19.972521 @ 8.405354 C[1,0,0,0.25]
9.978303 16.962791 20.854806 @ 7.242806 C[1,0,0,0.25]
10.322504 16.037115 20.796125 @ 6.717438 C[1,0,0,0.25]
5.918879 16.245418 22.456164 @ 4.257049 C[1,0,0,0.25]
15.514213 0.277730 21.192000 @ 4.831089 C[1,0,0,0.25]
9.469862 20.006722 18.934557 @ 7.716064 C[1,0,0,0.25]
6.131258 19.557672 19.338585 @ 6.741085 C[1,0,0,0.25]
11.819988 22.012409 21.298644 @ 8.790202 C[1,0,0,0.25]
28.218081 21.626594 21.954926 @ 5.970597 C[1,0,0,0.25]
9.416899 19.658604 20.852539 @ 8.778957 C[1,0,0,0.25]
